IDCliente,NombreCliente,Material,SKU,Descripcion,Grupo_Material_1,Grupo_Material_3,Grupo_Material_4,Grupo_Vendedores,zona_ventas,Mes_prediccion,Trimestre,Año,cantidad_sugerida,metodo,es_descontinuado,tiene_sustitutos,sustitutos,datos_usados,segmento_cliente,frecuencia_cliente,ultima_compra,registros_historicos,registros_directos,promedio_historico,factor_estacional,MAD,MAPE,ACC
109,MULTICENTRO COMERCIALIZADORA/GIRARD,202205,202205,SEVILLA REAL 60X60 PRIMERA,Ceramica,HIDRAULICOS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,11,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,202205,202205,SEVILLA REAL 60X60 PRIMERA,Ceramica,HIDRAULICOS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,12,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,203040,203040,MARMOL ALBA 30X60 PRIMERA,Ceramica,MARMOL,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,10,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,2,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,203040,203040,MARMOL ALBA 30X60 PRIMERA,Ceramica,MARMOL,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,11,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,2,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,203040,203040,MARMOL ALBA 30X60 PRIMERA,Ceramica,MARMOL,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,12,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,2,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,203041,203041,MARMOL OSLO 30X60 PRIMERA,Ceramica,MARMOL,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,10,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,203041,203041,MARMOL OSLO 30X60 PRIMERA,Ceramica,MARMOL,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,11,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,203041,203041,MARMOL OSLO 30X60 PRIMERA,Ceramica,MARMOL,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,12,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,203061,203061,ITRIA BEIGE 60X60 PRIMERA,Ceramica,CEMENTOS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,10,4,2025,165.588,exponential_smoothing,False,False,[],directos,Alto,Alta,2025-07-28,4,4,197.01,1.04,124.38,953.1,-8.531
109,MULTICENTRO COMERCIALIZADORA/GIRARD,203061,203061,ITRIA BEIGE 60X60 PRIMERA,Ceramica,CEMENTOS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,11,4,2025,165.588,exponential_smoothing,False,False,[],directos,Alto,Alta,2025-07-28,4,4,197.01,1.04,124.38,953.1,-8.531
109,MULTICENTRO COMERCIALIZADORA/GIRARD,203061,203061,ITRIA BEIGE 60X60 PRIMERA,Ceramica,CEMENTOS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,12,4,2025,165.588,exponential_smoothing,False,False,[],directos,Alto,Alta,2025-07-28,4,4,197.01,1.04,124.38,953.1,-8.531
109,MULTICENTRO COMERCIALIZADORA/GIRARD,203080,203080,ITRIA BEIGE 30X60 PRIMERA,Ceramica,CEMENTOS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,10,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,2,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,203080,203080,ITRIA BEIGE 30X60 PRIMERA,Ceramica,CEMENTOS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,11,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,2,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,203080,203080,ITRIA BEIGE 30X60 PRIMERA,Ceramica,CEMENTOS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,12,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,2,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,203142,203142,TORREJON BEIGE 30X60 PRIMERA,Ceramica,FACHALETAS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,10,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,203142,203142,TORREJON BEIGE 30X60 PRIMERA,Ceramica,FACHALETAS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,11,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,203142,203142,TORREJON BEIGE 30X60 PRIMERA,Ceramica,FACHALETAS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,12,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,203149,203149,TORREJON GRIS 30X60 PRIMERA,Ceramica,FACHALETAS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,10,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,2,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,203149,203149,TORREJON GRIS 30X60 PRIMERA,Ceramica,FACHALETAS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,11,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,2,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,203149,203149,TORREJON GRIS 30X60 PRIMERA,Ceramica,FACHALETAS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,12,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,2,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,203150,203150,BARU 30X60 PRIMERA,Ceramica,ACENTOS / DECORADOS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,10,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,2,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,203150,203150,BARU 30X60 PRIMERA,Ceramica,ACENTOS / DECORADOS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,11,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,2,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,203150,203150,BARU 30X60 PRIMERA,Ceramica,ACENTOS / DECORADOS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,12,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,2,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,203152,203152,BROOKLYN 30X60 PRIMERA,Ceramica,OXIDOS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,10,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,2,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,203152,203152,BROOKLYN 30X60 PRIMERA,Ceramica,OXIDOS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,11,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,2,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,203152,203152,BROOKLYN 30X60 PRIMERA,Ceramica,OXIDOS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,12,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,2,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,203157,203157,ANDALUZ 60X60 PRIMERA,Ceramica,HIDRAULICOS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,10,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,203157,203157,ANDALUZ 60X60 PRIMERA,Ceramica,HIDRAULICOS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,11,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,203157,203157,ANDALUZ 60X60 PRIMERA,Ceramica,HIDRAULICOS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,12,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,230015,230015,ADIGIO 58.4X118.4 PRIMERA,Ceramica,NATURALES,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,10,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,2,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,230015,230015,ADIGIO 58.4X118.4 PRIMERA,Ceramica,NATURALES,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,11,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,2,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,230015,230015,ADIGIO 58.4X118.4 PRIMERA,Ceramica,NATURALES,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,12,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,2,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,230021,230021,MORANDI PLOMO 58.4X118.4 PRIMERA,Ceramica,CEMENTOS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,10,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,2,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,230021,230021,MORANDI PLOMO 58.4X118.4 PRIMERA,Ceramica,CEMENTOS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,11,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,2,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,230021,230021,MORANDI PLOMO 58.4X118.4 PRIMERA,Ceramica,CEMENTOS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,12,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,2,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,230064,230064,TURCHI 19.3X118.4 PRIMERA RECT,Ceramica,MADERAS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,10,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,230064,230064,TURCHI 19.3X118.4 PRIMERA RECT,Ceramica,MADERAS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,11,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,230064,230064,TURCHI 19.3X118.4 PRIMERA RECT,Ceramica,MADERAS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,12,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,230071,230071,TORMES 58.4X118.4 PRIMERA,Ceramica,ACENTOS / DECORADOS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,10,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,230071,230071,TORMES 58.4X118.4 PRIMERA,Ceramica,ACENTOS / DECORADOS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,11,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,230071,230071,TORMES 58.4X118.4 PRIMERA,Ceramica,ACENTOS / DECORADOS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,12,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,231022,231022,COLONATTA 60X60 CYR PRIMERA,Ceramica,MARMOLIZADOS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,10,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,231022,231022,COLONATTA 60X60 CYR PRIMERA,Ceramica,MARMOLIZADOS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,11,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,231022,231022,COLONATTA 60X60 CYR PRIMERA,Ceramica,MARMOLIZADOS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,12,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,231059,231059,ACASTA 58.4X118.4 PRIMERA DUAL RECT,Ceramica,NATURALES,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,10,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,231059,231059,ACASTA 58.4X118.4 PRIMERA DUAL RECT,Ceramica,NATURALES,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,11,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,231059,231059,ACASTA 58.4X118.4 PRIMERA DUAL RECT,Ceramica,NATURALES,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,12,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,231068,231068,SINAI 58.4X118.4 PRIMERA DUAL RECT,Ceramica,NATURALES,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,10,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,231068,231068,SINAI 58.4X118.4 PRIMERA DUAL RECT,Ceramica,NATURALES,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,11,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,231068,231068,SINAI 58.4X118.4 PRIMERA DUAL RECT,Ceramica,NATURALES,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,12,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,242158,242158,D-LOMBARDIA PLATA 45X90.1 GB,Ceramica,NATURAL-PIEDRA,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,10,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,242158,242158,D-LOMBARDIA PLATA 45X90.1 GB,Ceramica,NATURAL-PIEDRA,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,11,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,242158,242158,D-LOMBARDIA PLATA 45X90.1 GB,Ceramica,NATURAL-PIEDRA,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,12,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,243051,243051,MARMOL OSLO 30X60  GB,Ceramica,MARMOLIZADOS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,10,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,243051,243051,MARMOL OSLO 30X60  GB,Ceramica,MARMOLIZADOS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,11,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,243051,243051,MARMOL OSLO 30X60  GB,Ceramica,MARMOLIZADOS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,12,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,243061,243061,ITRIA BEIGE 60X60 GB,Ceramica,CEMENTOS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,10,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,243061,243061,ITRIA BEIGE 60X60 GB,Ceramica,CEMENTOS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,11,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,243061,243061,ITRIA BEIGE 60X60 GB,Ceramica,CEMENTOS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,12,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,243062,243062,ITRIA GRIS 60X60 GB,Ceramica,CEMENTOS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,10,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,243062,243062,ITRIA GRIS 60X60 GB,Ceramica,CEMENTOS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,11,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,243062,243062,ITRIA GRIS 60X60 GB,Ceramica,CEMENTOS,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,12,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,243096,243096,MONFERRATO TERRA 60X60 GB,Ceramica,EXTERIORES,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,10,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,243096,243096,MONFERRATO TERRA 60X60 GB,Ceramica,EXTERIORES,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,11,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,243096,243096,MONFERRATO TERRA 60X60 GB,Ceramica,EXTERIORES,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,12,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,1,156.643,1.04,73.6802,1288.53,-11.8853
109,MULTICENTRO COMERCIALIZADORA/GIRARD,243097,243097,MONFERRATO GRIS 60X60 GB,Ceramica,EXTERIORES,REVESTIMIENTO,GTE. CESAR ARAMENDEZ,205.0,10,4,2025,197.83,exponential_smoothing,False,False,[],enriquecidos,Alto,Alta,2025-08-27,63,2,156.643,1.04,73.6802,1288.53,-11.8853
